full_text,normalized,label_num,pseudo_label
@Dandhy_Laksono Ini salah satu sebab munculnya #KaburAjaDulu,ini salah satu sebab munculnya kaburajadulu,1,neutral
@Heseeungn @kongjiruo Saatnya apa? #KaburAjaDulu,saatnya apa kaburajadulu,2,negatif
Gara-gara Tren KaburAjaDulu Duta Besar Jepang Masaki Yasushi Siap Tampung Tenaga Kerja Indonesia di Jepang #KaburAjaDulu https://t.co/75reAzBvA3,garagara tren kaburajadulu duta besar jepang masaki yasushi siap tampung tenaga kerja indonesia di jepang kaburajadulu,1,neutral
@tasaralesya Maaf kak sekedar mengingatkan merekalah yang direstui Allah spt Allah mengizinkan israel genocide gaza u disuruh sabar aja ktNya or #KaburAjaDulu,maaf kak sekedar mengingatkan merekalah yang direstui allah seperti allah mengizinkan israel genocide gaza lu disuruh sabar saja katanya orang kaburajadulu,2,negatif
fansite carmen pun dari indo alias tutor #KaburAjaDulu kak,fansite carmen pun dari indonesia alias tutor kaburajadulu kak,1,neutral
Clear Present Danger... Fix #KaburAjaDulu,clear present danger fix kaburajadulu,1,neutral
@sociotalker Kek gini ngehina #KaburAjaDulu . Ini lah nasionalisme yg dimaksud si telo,kayak begini menghina kaburajadulu ini lah nasionalisme yang dimaksud sih telo,2,negatif
Mimpi tinggal di Jerman pertanda segera #KaburAjaDulu kah? ,mimpi tinggal di jerman pertanda segera kaburajadulu kah,2,negatif
Bagi Sebagian Orang #KaburAjaDulu Bisa Jadi adalah Pilihan Paling Realistis https://t.co/p1zP0uyN8Y,bagi sebagian orang kaburajadulu bisa jadi adalah pilihan paling realistis,0,positif
Paling bener emang #Kabur kawan-kawanku. bukan #KaburAjaDulu,paling benar memang kabur kawankawanku bukan kaburajadulu,2,negatif
@lysavana1 @SBYudhoyono @Yusrilihza_Mhd @PDI_Perjuangan Udah bener makanya Anak Muda kita kudu #KaburAjaDulu yagasi ?? ,sudah benar makanya anak muda kita kudu kaburajadulu yagasi,2,negatif
@ketjap_sachet Semoga cepet2 bisa #kaburajadulu ya,semoga cepat bisa kaburajadulu ya,2,negatif
Yang mau #KaburAjaDulu diketawain ama pemilik $BREN Prajogo Pangestu yang masuk dalam daftar 24 Superbillionaire dunia versi @WSJ https://t.co/F1TFBz6WdD,yang mau kaburajadulu diketawain sama pemilik bren prajogo pangestu yang masuk dalam daftar superbillionaire dunia versi,1,neutral
@velzazyyy #KaburAjaDulu nyusul @bleknotblak nanti ,kaburajadulu menyusul nanti,2,negatif
@bacottetangga__ Cari kerjaan susah Buka usaha kecil an diintai preman kampung Usaha maju dikit didatangi orang pajak. Memang bener #kaburajadulu,cari pekerjaan susah buka usaha kecil an diintai preman kampung usaha maju dikit didatangi orang pajak memang benar kaburajadulu,2,negatif
this is why #KaburAjaDulu is important now. kalian gak buta kan pejabat pejabat indo? so thats why c'mere to New Zealand guys. i'll welcome yall,this is why kaburajadulu is important now kalian tidak buta kan pejabat pejabat indonesia sok thats why cmere tapi new zealand guys ill welcome yall,2,negatif
Look another #KaburAjaDulu successor,look another kaburajadulu successor,1,neutral
@NenkMonica terserah anda lil yang jelas gua mau pindah ke shell #kaburajadulu,terserah anda lil yang jelas gua mau pindah ke shell kaburajadulu,1,neutral
Ya Allah pengen #KaburAjaDulu ke jepang atau ke korea atau ke mana aja dah ke negara yg ekonominya baik dan pemerintahnya gak kayak binatang ,ya allah pengin kaburajadulu ke jepang atau ke korea atau ke mana saja sudah ke negara yang ekonominya baik dan pemerintahnya tidak kayak binatang,2,negatif
Fenomena #KaburAjaDulu bukan isu baru dan tak hanya terjadi di Indonesia. Di mana-mana masalahnya sama. Anak muda butuh harapan dan hidup yang lebih baik. #Internasional #AdadiKompas @lukiauliamohtar https://t.co/eTAlod50rU,fenomena kaburajadulu bukan isu baru dan tak hanya terjadi di indonesia di manamana masalahnya sama anak muda butuh harapan dan hidup yang lebih baik internasional adadikompas,2,negatif
Kerja itu ada dua menggapai impian atau kebutuhan. #KaburAjaDulu gak memenuhi impian you'll be at your low too like here. Karena kamu FOMO gak ada TUJUAN. Negara baru = policy baru Oh shit am I buzzer? Fuck you i already choose to run from this country 5 years ago,kerja itu ada dua menggapai impian atau kebutuhan kaburajadulu tidak memenuhi impian youll be at your low too like here karena kamu fomo tidak ada tujuan negara baru policy baru oh shit sama i buzzer fuck you i already choose tapi run from this country years ago,2,negatif
tiba tiba banget disuruh #KaburAjaDulu sama bapake,tiba tiba banget disuruh kaburajadulu sama bapake,2,negatif
#KaburAjaDulu ke luar negeri? Jangan tanpa rencana! Ini 6 negara dengan peluang beasiswa full buat mahasiswa Indonesia. Simak sampai habis Mau persiapan lebih matang? Cek layanan mentoring akademik by Educativa di link bio! https://t.co/HCMQgnvaHm,kaburajadulu ke luar negeri jangan tanpa rencana ini negara dengan peluang beasiswa full buat mahasiswa indonesia simak sampai habis mau persiapan lebih matang cek layanan mentoring akademik by educativa di link bio,1,neutral
#KaburAjaDulu ke luar negeri? Jangan tanpa rencana! Ini 6 negara dengan peluang beasiswa full buat mahasiswa Indonesia. Simak sampai habis Mau persiapan lebih matang? Cek layanan mentoring akademik by Educativa di link bio! #Beasiswa #StudyAbroad #Educativa #Scholarship https://t.co/XrLQcqUuu2,kaburajadulu ke luar negeri jangan tanpa rencana ini negara dengan peluang beasiswa full buat mahasiswa indonesia simak sampai habis mau persiapan lebih matang cek layanan mentoring akademik by educativa di link bio beasiswa studyabroad educativa scholarship,1,neutral
#indonesiagelap #indonesiadaruratkorupsi #kaburajadulu,indonesiagelap indonesiadaruratkorupsi kaburajadulu,1,neutral
#KaburAjaDulu versiku https://t.co/Lfbz3BFz3w,kaburajadulu versiku,2,negatif
@rightueos Betull gapapa #KaburAjaDulu,betull gapapa kaburajadulu,2,negatif
Apakah Pertamax oplosan cuman mengalihkan issu #KaburAjaDulu dan #IndonesiaGelap ? Seindonesia kena prank oleh pejabatnya Pertamina padahal gaji mereka gak main2 tapi kenapa kurang dengan korupsi dan menipu masyarakat yang cinta produk Indonesia???,apakah pertamax oplosan cuman mengalihkan issu kaburajadulu dan indonesiagelap seindonesia kena prank oleh pejabatnya pertamina padahal gaji mereka tidak main tapi kenapa kurang dengan korupsi dan menipu masyarakat yang cinta produk indonesia,2,negatif
one day one bad news #KaburAjaDulu,one day one bad news kaburajadulu,1,neutral
@jawashitpost Siapa pun yang merasa dirinya adalah kebenaran maka semua orang yang tidak disukainya akan dianggap penjahat!! Meskipun lawannya berada di jalan yg benar tapi jika dia tidak suka maka dia akan anggap lawannya adalah penjahat yang harus dihukum!! #KaburAjaDulu #IndonesiaGelap,siapa pun yang merasa dirinya adalah kebenaran maka semua orang yang tidak disukainya akan dianggap penjahat meskipun lawannya berada di jalan yang benar tapi jika dia tidak suka maka dia akan anggap lawannya adalah penjahat yang harus dihukum kaburajadulu indonesiagelap,2,negatif
@andi_achilles @IndrianiRahman_ Lo si nggak sat set ya ditinggal #KaburAjaDulu ,lo sih tidak sat set ya ditinggal kaburajadulu,2,negatif
@tanyakanrl Bukan #KaburAjaDulu tapi #KaburSelamanya,bukan kaburajadulu tapi kaburselamanya,2,negatif
#KaburAjaDulu otw Malaysia,kaburajadulu otw malaysia,1,neutral
BUMN dirusak orang dalam sendiri. Pancasilais pd ky gitu kelakuannya #IndonesiaGelap #KaburAjaDulu,bumn dirusak orang dalam sendiri pancasilais pada kaya begitu kelakuannya indonesiagelap kaburajadulu,2,negatif
@sinemarimari Ni gue harus meledak apa #kaburajadulu,nih gue harus meledak apa kaburajadulu,2,negatif
move to canada and buy some things we dont need #KaburAjaDulu https://t.co/hzkQ2bC0i8,move tapi canada and buy some things we dont need kaburajadulu,1,neutral
Dari aspek transportasi (pertamina) dikorupsi. Dari aspek kesehatan (jiwasraya) dikorupsi. Next makan bergizi? Atau aspek investasi (Danantara)? Kesejahteraan bagi seluruh pejabat. #kaburajadulu,dari aspek transportasi pertamina dikorupsi dari aspek kesehatan jiwasraya dikorupsi next makan bergizi atau aspek investasi danantara kesejahteraan bagi seluruh pejabat kaburajadulu,1,neutral
Ini lagu cocok bgt buat #KaburAjaDulu https://t.co/HuSDe8uRxm,ini lagu cocok banget buat kaburajadulu,0,positif
One of reasons why I want to join #kaburajadulu honestly,one of reasons why i want tapi join kaburajadulu honestly,1,neutral
penguasa makin serakah rakyatnya makin susah pertamax dikorupsi anggaran bantuan pun dikorupsi #IndonesiaGelap #KaburAjaDulu,penguasa makin serakah rakyatnya makin susah pertamax dikorupsi anggaran bantuan pun dikorupsi indonesiagelap kaburajadulu,2,negatif
@BosPurwa Ngikutin tagar #KaburAjaDulu keknya,mengikuti tagar kaburajadulu kayaknya,2,negatif
Separah inikah program pemerintah sekelas SPPI aja mulai dr pengumuman persyaratan dan pendaftaran tidak ada yg benar. Kenapa harus mengurus berkas kesehatan jika pada akhirnya di gagalkan #SPPIGkJELASS #SPPIBermaslah #SPPIGAKJELAS #bgn #prabowo #KaburAjaDulu,separah inikah program pemerintah sekelas sppi saja mulai dari pengumuman persyaratan dan pendaftaran tidak ada yang benar kenapa harus mengurus berkas kesehatan jika pada akhirnya di gagalkan sppigkjelass sppibermaslah sppigakjelas bgn prabowo kaburajadulu,2,negatif
@erlanishere Udahlah gini aja sekarang #KaburAjaDulu nanti 2025 balik lagi,sudahlah begini saja sekarang kaburajadulu nanti balik lagi,2,negatif
INDONESIA NEGARA KORUP #IndonesiaGelap #KorupsiPertamina #BayarPolisi #KaburAjaDulu #KorupsiHukumMati,indonesia negara korup indonesiagelap korupsipertamina bayarpolisi kaburajadulu korupsihukummati,2,negatif
Sepertinya #KaburAjaDulu harus diseriusin deh ,sepertinya kaburajadulu harus diseriusin deh,2,negatif
Hari ini divisi saya di kantor lembaga saya pulang lebih awal. Semua pekerjaan sama laporan sudah selesai. Akhirnya bisa pulang cepat. Mari kita nikmati hari ini. Dan besok divisi saya libur dekat musim semi. #KaburAjaDulu https://t.co/CwLND51yZE,hari ini divisi saya di kantor lembaga saya pulang lebih awal semua pekerjaan sama laporan sudah selesai akhirnya bisa pulang cepat mari kita nikmati hari ini dan besok divisi saya libur dekat musim semi kaburajadulu,1,neutral
Pengen ikutan tren #kaburajadulu tapi suami w asn ‍️,pengin ikutan tren kaburajadulu tapi suami gue asn,2,negatif
Horeeeee.....selamat ya pak @prabowo .....IHSG hari ini merah membara.....kurs rupiah juga melemah terhadap dollar..! #IndonesiaGelap #KaburAjaDulu https://t.co/c0LWP4skP7,horeselamat ya pak ihsg hari ini merah membarakurs rupiah juga melemah terhadap dollar indonesiagelap kaburajadulu,2,negatif
orang gila mending gue #kaburajadulu,orang gila mending gue kaburajadulu,2,negatif
instead of #KaburAjaDulu mending #MeninggalAjaDulu ga sih?? anjengggggg yang kelar duluan negara sendiri apa gue ya,instead of kaburajadulu mending meninggalajadulu tidak sih anjeng yang kelar duluan negara sendiri apa gue ya,2,negatif
Pengen #KaburAjaDulu tapi ga mau blue-collar jobs,pengin kaburajadulu tapi tidak mau bluecollar jobs,2,negatif
aduh jadi pengen #KaburAjaDulu ke Singapore. Manifesting bgt. ,aduh jadi pengin kaburajadulu ke singapore manifesting banget,2,negatif
@asumsico Yah paling nnt hukum ringan @prabowo tlg pak segera desak perampasan aset / miskinkan 7 turunan / hukuman mati utk semua pelaku korupsi. Tlg pak. Kami sbg masyarakat uda cukup lelah bergelut sama kejamnua dunia. Sampe ada #kaburajadulu lah skrg ada berita gni lagi. Km hrs apa?,ya paling nanti hukum ringan tolong pak segera desak perampasan aset miskinkan turunan hukuman mati untuk semua pelaku korupsi tolong pak kami sebagai masyarakat sudah cukup lelah bergelut sama kejamnua dunia sampai ada kaburajadulu lah sekarang ada berita begini lagi kamu harus apa,2,negatif
Dan ada juga portable traffic lights nya kalo memperbaiki jalanan yg kecil. teratur bgt tuh negara. Pengen #KaburAjaDulu ke Singapore. ,dan ada juga portable traffic lights ya kalau memperbaiki jalanan yang kecil teratur banget tuh negara pengin kaburajadulu ke singapore,0,positif
Mempertanyakan nasionalisme karena #KaburAjaDulu padahal yang perlu dipertanyakan nasionalismenya adalah pejabat di negeri sendiri. ,mempertanyakan nasionalisme karena kaburajadulu padahal yang perlu dipertanyakan nasionalismenya adalah pejabat di negeri sendiri,2,negatif
Beneran kudu dapet Topik 6 tahun ini biar #KaburAjaDulu nya tinggal cascus.,benaran kudu dapat topik tahun ini biar kaburajadulu ya tinggal cascus,1,neutral
Ironisnya tetap beli pertalite bukan karena pertamax di oplos tapi karena tidak ada pilihan lain. Pom lain juga tidak tersedia di daerah sini. Fix sih orang miskin kaya saya mending #kaburajadulu biar ga di injak-injak terus dinegeri sendiri.,ironisnya tetap beli pertalite bukan karena pertamax di oplos tapi karena tidak ada pilihan lain pom lain juga tidak tersedia di daerah sini fix sih orang miskin kayak saya mending kaburajadulu biar tidak di injakinjak terus dinegeri sendiri,2,negatif
@starfess itu bukan hormat itu tuh dalem hati Carmen blg yahaha gw dluan yg udah #KaburAjaDulu ,itu bukan hormat itu tuh dalem hati carmen bilang yahaha gue dluan yang sudah kaburajadulu,2,negatif
Carmen ikutan trend #KaburAjaDulu versi ngartis https://t.co/fFANQ2LINI,carmen ikutan trend kaburajadulu versi ngartis,1,neutral
@akbarfaizal68 Bodo amat bung.....mau Superboy mau Superman Supersonic Superjet DjarumSuper emang negeri ini pantes bubar jalan di 2030 sesuai dgn proyeksi Prabowo dulu kok. Makanya........#KaburAjaDulu (jangan pulang juga) ,bodo amat bungmau superboy mau superman supersonic superjet djarumsuper memang negeri ini pantas bubar jalan di sesuai dengan proyeksi prabowo dulu kok makanyakaburajadulu jangan pulang juga,2,negatif
@Ndrewstjan Baiknya mrk diam jk tdk paham atw #KaburAjaDulu agar tdk jd katak dlm tempurung n dpt membedakan hujan emas d negri org VS hujan batu d negri sendiri mana yg benar VS fatamorgana,baiknya mereka diam jika tidak paham atau kaburajadulu agar tidak jadi katak dalam tempurung n dapat membedakan hujan emas di negeri orang vs hujan batu di negeri sendiri mana yang benar vs fatamorgana,2,negatif
XM8 Killstreak Party #kaburajadulu #modalkorupsi https://t.co/hY5ch7Zxt3,xm killstreak party kaburajadulu modalkorupsi,1,neutral
para investor pake hestek #KaburAjaDulu,para investor pakai hestek kaburajadulu,1,neutral
M1887 M14 Best Headshot Party #kaburajadulu #modalkorupsi https://t.co/bxIoKkEWme,sama sama best headshot party kaburajadulu modalkorupsi,1,neutral
Gila. Gila. Gila. Emang udah sakit ini negara koruptornya dipelihara mulu. Emang #KaburAjaDulu solusinya.,gila gila gila memang sudah sakit ini negara koruptornya dipelihara mulu memang kaburajadulu solusinya,2,negatif
#KaburAjaDulu dari rumah,kaburajadulu dari rumah,2,negatif
Kata aku mah ini bukan #KaburAjaDulu tapi emang kitanya ngontrak mereka yang punya negara ,kata aku mah ini bukan kaburajadulu tapi memang kitanya ngontrak mereka yang punya negara,2,negatif
Lagi....pabrik mau tutup dan #KaburAjaDulu bukan tanpa sebab Mungkin salah satunya #IndonesiaGelap,lagipabrik mau tutup dan kaburajadulu bukan tanpa sebab mungkin salah satunya indonesiagelap,2,negatif
suatu ketika dinegara wakanda #dirumahaja2025 #kaburajadulu,suatu ketika dinegara wakanda dirumahaja kaburajadulu,1,neutral
#gaskeun #indonesia #fyp #gacor #indonesiagelap #kaburajadulu https://t.co/StHPuTv44m https://t.co/xAyAKgJRQd,gaskeun indonesia fyp gacor indonesiagelap kaburajadulu,1,neutral
#mejahoki #indonesia #fyp #gacor #indonesiagelap #kaburajadulu https://t.co/KWiqbpMVNz https://t.co/MUBehlnDp2,mejahoki indonesia fyp gacor indonesiagelap kaburajadulu,1,neutral
@didilionrich Cape juga ya bang hidup di negara tanah air sendiri kerja mati2an gaji bercanda gaji pas2an PPN tinggi harga2 barang naik pesat niat kerja di luar dikira GK nasionalis #KaburAjaDulu disuruh GK usah balik aja sekalian(GK ada solusi buat berbenah). Sbrnya mereka mikir apa cb,capek juga ya abang hidup di negara tanah air sendiri kerja matian gaji bercanda gaji pasan ppn tinggi harga barang naik pesat niat kerja di luar dikira tidak nasionalis kaburajadulu disuruh tidak usah balik saja sekaliangk ada solusi buat berbenah sbrnya mereka mikir apa coba,2,negatif
#ajaibslot #indonesia #fyp #gacor #indonesiagelap #KaburAjaDulu https://t.co/xLk2tJXJvQ https://t.co/dlZzKdYb1I,ajaibslot indonesia fyp gacor indonesiagelap kaburajadulu,1,neutral
Nama kain chenille seperti jajan cenil #KaburAjaDulu #laundry,nama kain chenille seperti jajan cenil kaburajadulu laundry,1,neutral
kok orang-orang pada kaya ya gajinya pada berapaaa sih. apakah ini saatnya untuk aku mewujudkan dari hastag #KaburAjaDulu supaya gaji ku banyak dan bisa foto dipeluk jeno lee seperti ini.,kok orangorang pada kayak ya gajinya pada berapa sih apakah ini saatnya untuk aku mewujudkan dari hastag kaburajadulu supaya gaji ku banyak dan bisa foto dipeluk jeno lee seperti ini,1,neutral
Emang Timur sama Mentari yakin bisa naik transportasi umum walau lagi capek banget dan rame banget? #KaburAjaDulu #BikinDanBerbagi https://t.co/8Pa2GI1Xtf,memang timur sama mentari yakin bisa naik transportasi umum walau lagi capek banget dan rame banget kaburajadulu bikindanberbagi,0,positif
@TradingDiary2 Waktunya #KaburAjaDulu pak T?,waktunya kaburajadulu pak t,2,negatif
Nimbrung pembahasan #KaburAjaDulu makin meletup ini kepala. ,nimbrung pembahasan kaburajadulu makin meletup ini kepala,2,negatif
berarti #KaburAjaDulu sebenernya udah dicontohi presiden lu pada duluan wkwkwk,berarti kaburajadulu sebenarnya sudah dicontohi presiden kamu pada duluan wkwkwk,2,negatif
Yang mau #KaburAjaDulu ke Qatar monggo dicek di Linkedin lagi banyak open recruitment. Jangan lupa centang filter On-site. Nyalain alertnya juga jadi bakal dikirimin jobs yang lagi open via email. Good luck! https://t.co/DcxUiLtNCB,yang mau kaburajadulu ke qatar monggo dicek di linkedin lagi banyak open recruitment jangan lupa centang filter onsite nyalain alertnya juga jadi bakal dikirimin jobs yang lagi open via email good luck,1,neutral
Itukan maunya pendemo investor jg ogah pekerjakan buruh&amp;masyarakat banyakan nuntut drpd kinerja vietnam&gt; aman murah- buruhnya vokus ulet&amp; tangguh alhasil demo2 rusuh jd alibi buat hengkang- bangkrut imbas stabilitas keamanan no biaya PHK daladah #KaburAjaDulu ucapan=do'a,itukan maunya pendemo investor juga ogah pekerjakan buruhampmasyarakat banyakan menuntut daripada kinerja vietnamgt aman murah buruhnya vokus uletamp tangguh alhasil demo rusuh jadi alibi buat hengkang bangkrut imbas stabilitas keamanan no biaya phk daladah kaburajadulu ucapandoa,2,negatif
@prasetyoseven kalo bisa mah saya juga #kaburajadulu ,kalau bisa mah saya juga kaburajadulu,2,negatif
@TOM5helby Yang jelas 3 Perusahaan PT. Navigasi katulistiwa Jenggala Nusantara dan Orbit Merak adalah kunci kasus ini. @KejaksaanRI harus panggil intensif pemilik dan pengurusnya segera sebelum #KaburAjaDulu,yang jelas perusahaan pt navigasi katulistiwa jenggala nusantara dan orbit merak adalah kunci kasus ini harus panggil intensif pemilik dan pengurusnya segera sebelum kaburajadulu,1,neutral
Persiapan menjelang Ramadhan: Bersih-bersih rumah terakhirnya Abang ogut. Lalu curhat segala hal tentang duniawi tentang doski yg enak udah duluan #KaburAjaDulu dan tentang #IndonesiaGelap. Memang ngga direspon sih. Atau mungkin abang gue dari dalam sana berkata; Sukuriiiinn!,persiapan menjelang ramadhan bersihbersih rumah terakhirnya abang ogut lalu curhat segala hal tentang duniawi tentang doski yang enak sudah duluan kaburajadulu dan tentang indonesiagelap memang tidak direspon sih atau mungkin abang gue dari dalam sana berkata sukurinn,2,negatif
Gila sih seberapa melarat nya kita kalau dibanding dengan kehidupan di jepang lg mau di counter narasi sm buzzer2 pemerintah. Paling bener emang #KaburAjaDulu. Inget kawan2 pada akhirnya keselamatan dirimu dan keluarga mu yg jd prioritas utama. https://t.co/GqLekOfSYW,gila sih seberapa melarat ya kita kalau dibanding dengan kehidupan di jepang lagi mau di counter narasi sama buzzer pemerintah paling benar memang kaburajadulu ingat kawan pada akhirnya keselamatan dirimu dan keluarga mu yang jadi prioritas utama,2,negatif
Orang kl hilang nyawa dan hilang keluarga mau secinta apa sm negara bakal depresi. So bersiap kapal mulai guncang. Efisiensi yg sgt tdk efisien menurut sy sdh dilakukan.... #IndonesiaGelap #KaburAjaDulu,orang kalau hilang nyawa dan hilang keluarga mau secinta apa sama negara bakal depresi sok bersiap kapal mulai guncang efisiensi yang sangat tidak efisien menurut saya sudah dilakukan indonesiagelap kaburajadulu,2,negatif
@vinylinkz @tanyarlfes Wkwk harus kuat kuat tinggal di Konoha kalau gak kuat #KaburAjaDulu ke korea dah,wkwk harus kuat kuat tinggal di konoha kalau tidak kuat kaburajadulu ke korea sudah,2,negatif
Infokan caranya #kaburajadulu buat skill design² research public speaking Toefl 500 House keeping web developer mah bisa dikit dikit. Kira kira cocoknya kemana dan caranya gimana yak mau join panutanque,infokan caranya kaburajadulu buat skill design research public speaking toefl house keeping web developer mah bisa dikit dikit kira kira cocoknya kemana dan caranya bagaimana ya mau join panutanque,1,neutral
FR!!!! Tapi entar dikomentari kinerja mereka eh ntar mereka dibalas YAH KALO EMANG KURANG PUAS #KaburAjaDulu SANA KE LUAR NEGERI GA USAH BALIK LAGI Honestly i wanna go &amp; living in another country so bad but i need more money to make it comes true ,fr tapi entar dikomentari kinerja mereka eh entar mereka dibalas ya kalau memang kurang puas kaburajadulu sana ke luar negeri tidak usah balik lagi honestly i wanna go amp living ini another country sok bad but i need more money tapi memakai itu comes true,2,negatif
@dgipul Stay ma daeng dsni. #KaburAjaDulu toh hahahah,stay sama daeng disini kaburajadulu toh hahahah,2,negatif
@Duren___ Setelah fenomena #KaburAjaDulu sekarang #gantiAjaKeShell,setelah fenomena kaburajadulu sekarang gantiajakeshell,1,neutral
@tinty lagi mikir jg #KaburAjaDulu,lagi mikir juga kaburajadulu,2,negatif
Solusi dr donald trump utk #KaburAjaDulu jalur wong sugih,solusi dari donald trump untuk kaburajadulu jalur wong sugih,1,neutral
Artinya Danantara tidak dipercaya investor. #IndonesiaGelap #KaburAjaDulu https://t.co/D70VQ3EZXo https://t.co/J12fdUhObR,artinya danantara tidak dipercaya investor indonesiagelap kaburajadulu,2,negatif
Hidup WNI #KaburAjaDulu,hidup wni kaburajadulu,2,negatif
Sekeren itu emang Jepang punya nih bos #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerjepang #fyp #viral #Trending https://t.co/eHBxCgPcka,sekeren itu memang jepang punya nih bos kaburajadulu lpk lpkjepang magang tokuteiginou lokerjepang fyp viral trending,1,neutral
Selamat santap siang... #IndonesiaGelap #KaburAjaDulu #DanantaraKonspirasiJahat https://t.co/85k3kcOSxL,selamat santap siang indonesiagelap kaburajadulu danantarakonspirasijahat,1,neutral
Hanya di Republik Konoha pensiunan ditunda gaji pensiunnya hanya karena disinyalir terlalu keras bersuara kepada penguasa. Ternyata lebih baik #KaburAjaDulu dan kembali ke Australia kendati hanya jadi pemulung dgn penghasilan setingkat Jenderal bintang 3. ( Tapi https://t.co/aLJozvS7qA,hanya di republik konoha pensiunan ditunda gaji pensiunnya hanya karena disinyalir terlalu keras bersuara kepada penguasa ternyata lebih baik kaburajadulu dan kembali ke australia kendati hanya jadi pemulung dengan penghasilan setingkat jenderal bintang tapi,2,negatif
DISKUSI PUBLIK SERUAN SALEMBA KEDUA!!! MENJELANG PERINGATAN 70 TAHUN KONFERENSI ASIA AFRIKA: SIGNIFIKANSINYA BAGI GERAKAN KAUM MUDA HARI INI DAN PENATAAN ULANG INDONESIA #IndonesiaGelap #KaburAjaDulu https://t.co/UJOqwNJ6Fb,diskusi publik seruan salemba kedua menjelang peringatan tahun konferensi asia afrika signifikansinya bagi gerakan kaum muda hari ini dan penataan ulang indonesia indonesiagelap kaburajadulu,1,neutral
@__AnakKolong Selama Republik ini masih dikuasai oleh kabinet gelap gempita ini. #KaburAjaDulu ke Monjali adalah solusi terbaik https://t.co/qnpmsSFpkq,selama republik ini masih dikuasai oleh kabinet gelap gempita ini kaburajadulu ke monjali adalah solusi terbaik,2,negatif
@ARSIPAJA Beliau perintis #KaburAjaDulu,beliau perintis kaburajadulu,0,positif
DISKUSI PUBLIK SERUAN SALEMBA KEDUA!!! MENJELANG PERINGATAN 70 TAHUN KONFERENSI ASIA AFRIKA: SIGNIFIKANSINYA BAGI GERAKAN KAUM MUDA HARI INI DAN PENATAAN ULANG INDONESIA #IndonesiaGelap #KaburAjaDulu https://t.co/9Fb8u5Tza7 ==== Pertamina Kapolri Fitra Eri Pertamax Kapolri,diskusi publik seruan salemba kedua menjelang peringatan tahun konferensi asia afrika signifikansinya bagi gerakan kaum muda hari ini dan penataan ulang indonesia indonesiagelap kaburajadulu pertamina kapolri fitra eri pertamax kapolri,1,neutral
@Sonivanoo #masukajadulu ....sementara yg laen #kaburajadulu... kocak,masukajadulu sementara yang lain kaburajadulu kocak,2,negatif
@DRiyadi1234 @yusuf_dumdum @KompasTV @detikcom @CNN @cnni Nyesek.. gini amat ya jadi WNI #KaburAjaDulu,menyesak begini amat ya jadi wni kaburajadulu,2,negatif
@sicxfeelin Gas lah #KaburAjaDulu,gas lah kaburajadulu,2,negatif
Buat yg sudah gak betah tinggal di Indonesia silahkan jd warga Amerika dg membeli GOLDCARD seharga Rp 81 Milyard. Daripada banyak bacod #kaburajadulu Tapi OMDO ayoo....nabung....DRUN https://t.co/1mhAIoXHo4,buat yang sudah tidak betah tinggal di indonesia silakan jadi warga amerika dengan membeli goldcard seharga rp milyard daripada banyak bacod kaburajadulu tapi omdo ayoonabungdrun,1,neutral
#BFF #ILoveYou #CintaMatiku #SahabatSelamanya #KaburAjaDulu,bff iloveyou cintamatiku sahabatselamanya kaburajadulu,1,neutral
@BudiBukanIntel @bintowrong Ini mirip tagar #KaburAjaDulu tapi untuk investor. Termasuk investor pasar bursa juga nampaknya pada kabur. https://t.co/CYaeYEANRW,ini mirip tagar kaburajadulu tapi untuk investor termasuk investor pasar bursa juga nampaknya pada kabur,2,negatif
@KangManto123 yaudah gess gpp ikutin aja dlu tagar #KaburAjaDulu ,yaudah gess gpp mengikuti saja dulu tagar kaburajadulu,2,negatif
@kegblgnunfaedh Memang benar indonesia gelap #KaburAjaDulu,memang benar indonesia gelap kaburajadulu,2,negatif
@mangkelipol kamu #KaburAjaDulu takut kena,kamu kaburajadulu takut kena,2,negatif
@kimsooment yuk! kita harus #KaburAjaDulu kayak carmen,yuk kita harus kaburajadulu kayak carmen,2,negatif
@F_ang27 @Boediantar4 Kalau bukti udah banyak liat aja indonesia sekarang ini apakah semangkin maju atau semangkin mundur wkwkwk Pantesan aja banyak anak² muda yang pada kabur dari indonesia #IndonesiaGelap #KaburAjaDulu,kalau bukti sudah banyak lihat saja indonesia sekarang ini apakah semangkin maju atau semangkin mundur wkwkwk pantesan saja banyak anak muda yang pada kabur dari indonesia indonesiagelap kaburajadulu,2,negatif
Ome TV ketemu tbrut https://t.co/F4fMxQ3GZK https://t.co/EamizpeOUN https://t.co/Xk76RpZALt https://t.co/3VbocKi6qa https://t.co/vOrID4Dmfc https://t.co/UASEqWnXgr Gabung https://t.co/gu8AAUnHqU #KaburAjaDulu https://t.co/vWa7DNbQAf,ome tv ketemu tbrut gabung kaburajadulu,1,neutral
pffftt stress bgt sama negara ini apa #kaburajadulu terus gue jadi idol terus pacaran sama seungcheol .,pftt stres banget sama negara ini apa kaburajadulu terus gue jadi idol terus pacaran sama seungcheol,2,negatif
Efek Domino...‍️‍️‍️ #IndonesiaGelap #KaburAjaDulu https://t.co/UUSazp5Ed1,efek domino indonesiagelap kaburajadulu,1,neutral
