full_text,normalized,label_num,pseudo_label
alasan saya males #KaburAjaDulu adalah karena ke luar kamar aja males apa lagi ke luar negeri.,alasan saya malas kaburajadulu adalah karena ke luar kamar saja malas apa lagi ke luar negeri,2,negatif
@TOM5helby persiapan dana pilpres 2029 dan wadah baru untuk memperkaya pejabat #IndonesiaGelap #ArtistBersuara #AdiliJokowi #LawanAjaDulu #KaburAjaDulu,persiapan dana pilpres dan wadah baru untuk memperkaya pejabat indonesiagelap artistbersuara adilijokowi lawanajadulu kaburajadulu,1,neutral
Jangan takut tidak berhasil tapi takutlah karena tidak memulai dan belajarlah jadi orang nekat kalo ga nekat ga bakal jadi orang hebat. #AngelLove #QuotesBaperId #quotes #cpns #kaburajadulu #indonesiagelap,jangan takut tidak berhasil tapi takutlah karena tidak memulai dan belajarlah jadi orang nekat kalau tidak nekat tidak bakal jadi orang hebat angellove quotesbaperid quotes cpns kaburajadulu indonesiagelap,2,negatif
Annjir ngomongin nasionalisme mh enteng aj buat orang brdasi mh bro taapiiiii Bagi kami yg tiap harii krja kuli sampe tulang bunyi Hmmmm nampak nya itu fantasiiii So soan ngomongin nasionalis bikin syarat kerja udah macam mau masuk team AVENGERS anjir #KaburAjaDulu,annjir mengomongkan nasionalisme mah enteng saja buat orang brdasi mah bro taapi bagi kami yang tiap harii krja kuli sampai tulang bunyi hm menampak ya itu fantasi sok soan mengomongkan nasionalis bikin syarat kerja sudah macam mau masuk team avengers anjir kaburajadulu,2,negatif
Temukan jawabannya dalam Jangan Sampai Kita Mengikuti Venezuela karya Bapak Mohammad Rezky Utama Dosen HI UII di Republika. https://t.co/i2Ut8bYcmI #IndonesiaGelap #KitaPeduli #KaburAjaDulu #IRUIIPublication #HIUII #HubunganInternasional #UniversitasIslamIndonesia,temukan jawabannya dalam jangan sampai kita mengikuti venezuela karya bapak mohammad rezky utama dosen hi uii di republika indonesiagelap kitapeduli kaburajadulu iruiipublication hiuii hubunganinternasional universitasislamindonesia,1,neutral
Seogah-ogahnya gw sama Pak Prabowo gw masih mending dia yang mimpin dengan segala kecintaan dengan TNInya dibandingkan Gibran. Kalau Gibran sampe mimpin beneran baru gw #KaburAjaDulu. I still have a percentage of hope buat pak Prabowo bisa turun egonya.,seogahogahnya gue sama pak prabowo gue masih mending dia yang mimpin dengan segala kecintaan dengan tninya dibandingkan gibran kalau gibran sampai mimpin benaran baru gue kaburajadulu i still have a percentage of hope buat pak prabowo bisa turun egonya,0,positif
@memethmeong @almaujudx sudah #KaburAjaDulu beliau,sudah kaburajadulu beliau,2,negatif
Parafal Best Headshot Headshot #modalsuap #kaburajadulu #korupsiterus https://t.co/tUwFZxs5Dz,parafal best headshot headshot modalsuap kaburajadulu korupsiterus,2,negatif
@raaesta @sibalanyong Katanya kerja #kaburajadulu,katanya kerja kaburajadulu,2,negatif
@tokoantorium kamu enak udh #KaburAjaDulu,kamu enak sudah kaburajadulu,2,negatif
my opinion about #KaburAjaDulu : 1. kabur atau nggak kabur kita beneran bisa TETEP kontribusi kok buat perbaikan dan kemajuan indonesia. so statement bahwa kabur = tidak nasionalis tidak valid. di manapun kamu berada tetaplah bersuara gunakan platform-mu.,my opinion about kaburajadulu kabur atau tidak kabur kita benaran bisa tetap kontribusi kok buat perbaikan dan kemajuan indonesia sok statement bahwa kabur tidak nasionalis tidak valid di manapun kamu berada tetaplah bersuara gunakan platformmu,2,negatif
@cosmos_phobia It pisses me off so bad. Yakin mau #kaburajadulu ? FUCK YES?? WE HAVE IT WORSE THAN YOU,itu pisses me off sok bad yakin mau kaburajadulu fuck yes we have itu worse tahan you,2,negatif
@shallhar Yg ikutan #kaburajadulu pastilah dg persiapan matang dan siap menanggung risiko. Sebaiknya @shallhar berikan tips bagi yg ingin kerja di LN. Setiap WNI pasti ingin kerja dan hidup layak di RI. Kita hargai yg tetap berjuang cari kerja di RI maupun yg cari kerja di LN. Yg penting,yang ikutan kaburajadulu pastilah dengan persiapan matang dan siap menanggung risiko sebaiknya berikan tips bagi yang ingin kerja di ln setiap wni pasti ingin kerja dan hidup layak di ri kita hargai yang tetap berjuang cari kerja di ri maupun yang cari kerja di ln yang penting,0,positif
kacau multisektor!!! #KaburAjaDulu,kacau multisektor kaburajadulu,2,negatif
@batgoder ikut but if its starting to get annoying just #KaburAjaDulu,ikut but if its starting tapi get annoying just kaburajadulu,1,neutral
Menarik memang #KaburAjaDulu,menarik memang kaburajadulu,2,negatif
Intinya mah pick your struggle. Stay di Indonesia dengan gaji seadanya kualitas hidup seadanya tapi bisa makan makananindo atau mudah beribadah. Atau #KaburAjaDulu (kan konteksnya ini ga sih) dengan struggle semua itu.,intinya mah pick your struggle stay di indonesia dengan gaji seadanya kualitas hidup seadanya tapi bisa makan makananindo atau mudah beribadah atau kaburajadulu kan konteksnya ini tidak sih dengan struggle semua itu,2,negatif
@jumpbrachio Kita gak ditakdirkan kaya karmen TAPI KITA BISAAA IKUT TREND #kaburajadulu,kita tidak ditakdirkan kayak karmen tapi kita bisa ikut trend kaburajadulu,2,negatif
nanti usg selanjutnya lagi pokoknya gratis terus persalinan 100% gratis ditanggung pemerintah per tahun dapet duit kalo ga salah 80juta juga. ini benefit #kaburajadulu yang katanya lagi berjuang dari dalam dan paling nasionalis can never relate tho ,nanti usg selanjutnya lagi pokoknya gratis terus persalinan gratis ditanggung pemerintah per tahun dapat duit kalau tidak salah juta juga ini benefit kaburajadulu yang katanya lagi berjuang dari dalam dan paling nasionalis can never relate tho,0,positif
@CNNIndonesia #kaburajadulu tidak bisa disalahkan apalagi melihat rupiah makin memalukan di dunia,kaburajadulu tidak bisa disalahkan apalagi melihat rupiah makin memalukan di dunia,2,negatif
Udah submit aplikasi visa ya ampun. Ya Allah mudahin aku untuk #KaburAjaDulu plis ,sudah submit aplikasi visa ya ampun ya allah mudahin aku untuk kaburajadulu plis,2,negatif
Semakin memghindari jepang sebagai destinasi #KaburAjaDulu Pada sok ekslusif pula diasporanya najis,semakin memghindari jepang sebagai destinasi kaburajadulu pada sok ekslusif pula diasporanya najis,1,neutral
@petitestardust Pejabat tidak perlu dipikirkan dia tidak berkontribusi apapun pada hidup lu dan kemungkinan besar malah memperburuk kualitas hidup kita semua. Lanjut #KaburAjaDulu,pejabat tidak perlu dipikirkan dia tidak berkontribusi apapun pada hidup kamu dan kemungkinan besar malah memperburuk kualitas hidup kita semua lanjut kaburajadulu,2,negatif
 Pilih SIM Card Murah Pakai Aldi Talk atau Lidl Connect untuk internet hemat. Masih banyak hal menarik tentang Jerman yang belum kamu tahu! Follow @wuenschecompany untuk eksplor lebih banyak lagi! . . . #ausbildung #pendidikanjerman #karirjerman #KaburAjaDulu,pilih sim card murah pakai aldi talk atau lidl connect untuk internet hemat masih banyak hal menarik tentang jerman yang belum kamu tahu follow untuk eksplor lebih banyak lagi ausbildung pendidikanjerman karirjerman kaburajadulu,0,positif
#KaburAjaDulu #IndonesiaGelap #IndonesiaCemas :'(,kaburajadulu indonesiagelap indonesiacemas,2,negatif
Kepala Daerah/Gubernur adlh: Pelayan Rakyat Bukan Pelayan gerombolan Oligarki Habis dilantik langsung kerja: Urus rakyat Penuhi janji kampanye #AdiliJokowi #FufufafaWapresIlegal #IndonesiaGelap #KaburAjaDulu DPR RI PDIP BEM SI BEM UI Koran Tempo Ndasmu https://t.co/xOccIq0vTX,kepala daerahgubernur adalah pelayan rakyat bukan pelayan gerombolan oligarki habis dilantik langsung kerja urus rakyat penuhi janji kampanye adilijokowi fufufafawapresilegal indonesiagelap kaburajadulu dpr ri pdip bem sih bem ui koran tempo ndasmu,1,neutral
@ardi_tama1 Selandia Baru bagaimana ?. Dari sekian negara yang dipilih buat #KaburAjaDulu apakah Selandia Baru masih ideal ?.,selandia baru bagaimana dari sekian negara yang dipilih buat kaburajadulu apakah selandia baru masih ideal,1,neutral
#kaburajadulu is so dumb if y'all real ones you will FIGHT for your country Batu di negara sendiri lebih baik dari banjir emas di negara orang,kaburajadulu is sok dumb if yall real ones you will fight for your country batu di negara sendiri lebih baik dari banjir emas di negara orang,2,negatif
@veliuzz @danirahadean @idn_abroad Tenang. Makanya pemerintah kita sedang push rakyat sekarang biar rakyat #KaburAjaDulu. Jadi stok pemain keturunan diaspora tetap aman,tenang makanya pemerintah kita sedang push rakyat sekarang biar rakyat kaburajadulu jadi stok pemain keturunan diaspora tetap aman,2,negatif
@tijabar adooooh.. lawyer aja dikriminalisasi cuma krn suaminya WNA #KaburAjaDulu bu Hiroko san ke Jepang klo ada kesempata yang lebih mudah kenapa ga dimanfaatin? Indonesi Syuram,adoh lawyer saja dikriminalisasi cuma karena suaminya wna kaburajadulu bu hiroko san ke jepang kalau ada kesempata yang lebih mudah kenapa tidak dimanfaatin indonesi syuram,2,negatif
@4FCHENLE @pickcoffnava ini fakta si ayo la kita #KaburAjaDulu,ini fakta sih ayo lah kita kaburajadulu,2,negatif
Weekend terakhir di bulan sya'ban.. Pengajian jelang ramadhan bani prayit.. #KaburAjaDulu eh #NgajiDuluAja https://t.co/rER1Fouv81,weekend terakhir di bulan syaban pengajian jelang ramadhan bani prayit kaburajadulu eh ngajiduluaja,1,neutral
@raffimulyaa Gw juga target #kaburajadulu tapi liburan bukan pindah warga negara atau kerja,gue juga target kaburajadulu tapi liburan bukan pindah warga negara atau kerja,2,negatif
Terus BPK KPK awasi keuangannya di Danantara ini dibatasi harus ijin DPR dulu. Memang ya #KaburAjaDulu ke Yordan ini kadang2 seklek juga kalau dia beri kesempatan para kongkalingkong maling didalam keenakan tak boleh disentuh oleh kedua lembaga ini. https://t.co/s6UfMFFAco,terus bpk kpk awasi keuangannya di danantara ini dibatasi harus ijin dpr dulu memang ya kaburajadulu ke yordan ini kadang seklek juga kalau dia beri kesempatan para kongkalingkong maling didalam keenakan tak boleh disentuh oleh kedua lembaga ini,2,negatif
kalo emang niat #KaburAjaDulu mah aku pengennya ke jepang ,kalau memang niat kaburajadulu mah aku pengennya ke jepang,2,negatif
@papajahat_3gp @bakuldimsum_ Yuk join yang lain yang #kaburajadulu biar ngerasain hidup jadi imigran yg dimana2 emg kudu ngejilat pantat rezim biar dpt kewarganegaraan Keturunan Cina di Pontianak juga ngejilat pantat rezim jadi akademisi di zaman Kesuktanan Pontianak tp buktinya aman2 aja hidup berdam-,yuk join yang lain yang kaburajadulu biar merasai hidup jadi imigran yang dimana memang kudu menjilat pantat rezim biar dapat kewarganegaraan keturunan cina di pontianak juga menjilat pantat rezim jadi akademisi di zaman kesuktanan pontianak tapi buktinya aman saja hidup berdam,2,negatif
ya siapa juga yang ga pengen kabur kalo negara udah dikuasai sama penjahat sumber daya alam dikuasai mafia baru mau kerja udah terhalang syarat ga masuk akal pendidikan termasuk barang mewah peraturan dibuat cuma utk ngelancarin kejahatan penguasa. Silakan deh #KaburAjaDulu,ya siapa juga yang tidak pengin kabur kalau negara sudah dikuasai sama penjahat sumber daya alam dikuasai mafia baru mau kerja sudah terhalang syarat tidak masuk akal pendidikan termasuk barang mewah peraturan dibuat cuma untuk ngelancarin kejahatan penguasa silakan deh kaburajadulu,2,negatif
bang Ian please take me from this carut marut county I also wanna join #KaburAjaDulu ,abang ian please take me from this carut marut county i also wanna join kaburajadulu,1,neutral
Gakperlu disindir2 lowongan kerja di Indonesia kalau kita punya kemampuan untuk kerja keluar negri itu bagus. https://t.co/hFMQ4wOmm2 #KaburAjaDulu viral diperbincangkan anak muda. Berkaitan dengan itu apa sebenarnya peran diaspora? Ini menurut Koordinator PPI Dunia.,gakperlu disindir lowongan kerja di indonesia kalau kita punya kemampuan untuk kerja keluar negeri itu bagus kaburajadulu viral diperbincangkan anak muda berkaitan dengan itu apa sebenarnya peran diaspora ini menurut koordinator ppi dunia,1,neutral
Jadi #KaburAjaDulu itu terinspirasi dari seorang Indonesia yg kabur ke LN eh kemudian jadi presiden?,jadi kaburajadulu itu terinspirasi dari seorang indonesia yang kabur ke ln eh kemudian jadi presiden,2,negatif
@tekarok007 #KaburAjaDulu yg kabur investor ,kaburajadulu yang kabur investor,2,negatif
Bismillah Wulan 7 #KaburAjaDulu,bismillah wulan kaburajadulu,1,neutral
@tanyarlfes Bener bener harus #KaburAjaDulu,benar benar harus kaburajadulu,2,negatif
Can somebody tell me how to #KaburAjaDulu ?,can somebody tell me how tapi kaburajadulu,1,neutral
#IndonesiaGelap #IndonesiaGelap #IndonesiaGelap #KaburAjaDulu https://t.co/7N9QqyOvN9,indonesiagelap indonesiagelap indonesiagelap kaburajadulu,1,neutral
Sekarang Atau #KaburAjaDulu Bukan Jawaban ,sekarang atau kaburajadulu bukan jawaban,2,negatif
Kalau negara ini hancur mereka yang kaya bisa keluar #kaburajadulu dengan mudahnya.. TAPI LU! DANA PENSIUN KELUARGA LU YG PULUHAN TAHUN HASIL KERINGET ORTU LU BISA JADI DEBU. JADI MIKIR BOCIL² GENZ GEN ALPA. JANGAN CUMA BIKIN RUSUH DI JALAN TAII.. ORANG MAU KERJA,kalau negara ini hancur mereka yang kayak bisa keluar kaburajadulu dengan mudahnya tapi kamu dana pensiun keluarga kamu yang puluhan tahun hasil keringet ortu kamu bisa jadi debu jadi mikir bocil genz gen alpa jangan cuma bikin rusuh di jalan taii orang mau kerja,2,negatif
Pro and Con #KaburAjaDulu ini masih rame ya?,pro and con kaburajadulu ini masih rame ya,2,negatif
@detikcom tuh kan si dia aja #KaburAjaDulu,tuh kan sih dia saja kaburajadulu,2,negatif
@KemenperinRI Bjir apa ke Timor aja ya #KaburAjaDulu Ada yg tau pros cons nya ga?,bjir apa ke timor saja ya kaburajadulu ada yang tau pros cons ya tidak,2,negatif
Sekarang giliran nganter si Adek #KaburAjaDulu lagi. Nyusul kakaknya yg kemarin sudah duluan berangkat. Karena double degree UI-UQ dia dapat visa kerja pasca studi sarjana. Saya dorong dia untuk cari pengalaman di sana. Sebelum nanti bikin perusahaan sendiri. https://t.co/VW8MMIzB0Q,sekarang giliran nganter sih adek kaburajadulu lagi menyusul kakaknya yang kemarin sudah duluan berangkat karena double degree uiuq dia dapat visa kerja pasca studi sarjana saya dorong dia untuk cari pengalaman di sana sebelum nanti bikin perusahaan sendiri,2,negatif
@berlianidris Ingat kalau mau #KaburAjaDulu cari yg legal jangan yg ilegal kalau kalian niat pergi dgn ilegal dan ketahuan sama otoritas negara tujuan yg repot tetap seluruh keluarga kalian di rumah,ingat kalau mau kaburajadulu cari yang legal jangan yang ilegal kalau kalian niat pergi dengan ilegal dan ketahuan sama otoritas negara tujuan yang repot tetap seluruh keluarga kalian di rumah,2,negatif
Jepang Respons #KaburAjaDulu Minta Warga RI Kerja di Negaranya. Duta Besar Jepang Masaki Yasushi mengajak pelajar dan pekerja Indonesia untuk menetap di Jepang menekankan peluang kerja di berbagai sektor. https://t.co/JiG6FhJUP7,jepang respons kaburajadulu meminta warga ri kerja di negaranya duta besar jepang masaki yasushi mengajak pelajar dan pekerja indonesia untuk menetap di jepang menekankan peluang kerja di berbagai sektor,1,neutral
At this point #KaburAjaDulu is our only choice beside gettin appreciation in own country,at this point kaburajadulu is our only choice beside gettin appreciation ini own country,1,neutral
Lakik gw dulu gak jadi #KaburAjaDulu karena bapak mertua gw jatoh dan cedera parah kena tulang belakang. Akhirnya balik pulang...,laki gue dulu tidak jadi kaburajadulu karena bapak mertua gue jatuh dan cedera parah kena tulang belakang akhirnya balik pulang,2,negatif
@Nicho_Silalahi @prabowo Retreat yang lalu di di tingkat Kabinet hasilnya apa? Pagar laut antri gas melon tet tot tet tot di jalan nambah staffsus gak jelas tupoksi efisiensi anggaran salah sasaran #IndonesiaGelap dan #KaburAjaDulu ? Sekarang retreat utk kepala daerah? #IndonesiaMakinGelap,retreat yang lalu di di tingkat kabinet hasilnya apa pagar laut antri gas melon tet entot tet entot di jalan menambah staffsus tidak jelas tupoksi efisiensi anggaran salah sasaran indonesiagelap dan kaburajadulu sekarang retreat untuk kepala daerah indonesiamakingelap,2,negatif
@ARSIPAJA OG #KaburAjaDulu,og kaburajadulu,2,negatif
Wamen Dikbud mendukung untuk #KaburAjaDulu tapi Kemnaker nya tidak Sungguh harmonis sekali mindset antar kementrian ini https://t.co/DxvxfIRvZY,wamen dikbud mendukung untuk kaburajadulu tapi kemnaker ya tidak sungguh harmonis sekali mindset antar kementrian ini,2,negatif
#zelena #PertamaxOplosan #KarinaxPradaFW25 #IndonesiaGelap #KaburAjaDulu https://t.co/XouxpPLlaP,zelena pertamaplosan karinaradafw indonesiagelap kaburajadulu,1,neutral
bapakku #KaburAjaDulu ke sudimoro rumahku di suhat.,bapakku kaburajadulu ke sudimoro rumahku di suhat,2,negatif
@jankenpo1n Naikkan! #KaburAjaDulu,naikkan kaburajadulu,2,negatif
@PolJokesID POV: Kamu #KaburAjaDulu ke Kamboja https://t.co/HcRQhfvwsz,pov kamu kaburajadulu ke kamboja,2,negatif
I major in accounting and tax currently pursuing the master in accounting. Tapi nggak sesuai jurusan juga nggak apa2 yang penting nggak di Indo please #KaburAjaDulu,i major ini accounting and tax currently pursuing the master ini accounting tapi tidak sesuai jurusan juga tidak apa yang penting tidak di indonesia please kaburajadulu,2,negatif
anak abah udah pada kabur ke luar negeri belum sih? dari tahun lalu cuma omon-omon aja kimak #KaburAjaDulu,anak abah sudah pada kabur ke luar negeri belum sih dari tahun lalu cuma omonomon saja kimak kaburajadulu,2,negatif
@dhiodhaha kayaknya 2 negara ini tidak mewujudkan target #kaburajadulu ,kayaknya negara ini tidak mewujudkan target kaburajadulu,2,negatif
Negara gila #KaburAjaDulu https://t.co/U1uDGZY1MG,negara gila kaburajadulu,2,negatif
@yoshionya damn smakin ingin #KaburAjaDulu (soon for all of us aamiin),damn semakin ingin kaburajadulu soon for all of us amin,2,negatif
kontra narasi #KaburAjaDulu mana mikir soft power. paling dikiranya cheesecake Pelangi.,kontra narasi kaburajadulu mana mikir soft power paling dikiranya cheesecake pelangi,2,negatif
@primawansatrio oke siap pak... doakan biar ada rejeki bisa #KaburAjaDulu,oke siap pak doakan biar ada rejeki bisa kaburajadulu,2,negatif
Baiklah sebagai penutup tweet yang seharusnya dimasukkan ke komunitas marah2 ini gue pengen bilang salah satu hal yang bikin gue makin pengen #kaburajadulu dari Indonesia adalah gue gak tahan sama warganya yang bodoh ke-akar2 kaya ARGGHHHHH gak mau tinggal di lingkungan kek gini,baiklah sebagai penutup tweet yang seharusnya dimasukkan ke komunitas marah ini gue pengin bilang salah satu hal yang bikin gue makin pengin kaburajadulu dari indonesia adalah gue tidak tahan sama warganya yang bodoh keakar kayak arggh tidak mau tinggal di lingkungan kayak begini,2,negatif
@alongaiel maunya team #KaburAjaDulu. btw izin ndan #CabutUUTNI #TolakRUUPolri,maunya team kaburajadulu btw izin ndan cabutuutni tolakruupolri,1,neutral
@ohmyshaaz kamu nggak #KaburAjaDulu kak?,kamu tidak kaburajadulu kak,0,positif
Menurutku sih English mah udah bahasa wajib ya di zaman sekarang apalagi kalo tujuannya mau #KaburAjaDulu mau negara manapun juga tetep harus bisa sih. https://t.co/cx48v8OOQQ Sesuai yang sering dikumandangkan diaspora di Jepang emang kalo mau gampang kerja ke Jepang harus,menurutku sih english mah sudah bahasa wajib ya di zaman sekarang apalagi kalau tujuannya mau kaburajadulu mau negara manapun juga tetap harus bisa sih sesuai yang sering dikumandangkan diaspora di jepang memang kalau mau gampang kerja ke jepang harus,2,negatif
pls pengen ikutan trend #KaburAjaDulu,pls pengin ikutan trend kaburajadulu,1,neutral
Semakin mengulik #KaburAjaDulu jadi semakin ingin #KaburAjaDulu,semakin mengulik kaburajadulu jadi semakin ingin kaburajadulu,2,negatif
Ingat data akunmu! Nomor WhatsApp &amp; username wajib valid untuk ikut Leaderboard WG77. Update sekarang! #WG77 #wg77official #Leaderboard #pastibayartanpangaret #Kaburajadulu #KesempatanEmas https://t.co/8ffNxyCVmt,ingat data akunmu nomor whatsapp amp username wajib valid untuk ikut leaderboard wg update sekarang wg wgofficial leaderboard pastibayartanpangaret kaburajadulu kesempatanemas,1,neutral
Jangan cuma #KaburAjaDulu tapi #kaburajaterus,jangan cuma kaburajadulu tapi kaburajaterus,2,negatif
#KaburAjaDulu literally dia belum kabur sih! dia masih di dalam Sistem! mgkn aja pihak KBRI tahu dia ngetweet apa gmn kalo ditolak tuh extend passportnya trs terpaksa pulang! btw aku pernah lupa extend passport bawa ke KBRI dan a few days later dikirim ke rumah! https://t.co/Pvl7luClEc,kaburajadulu literally dia belum kabur sih dia masih di dalam sistem mungkin saja pihak kbri tahu dia ngetweet apa bagaimana kalau ditolak tuh extend passportnya terus terpaksa pulang btw aku pernah lupa extend passport bawa ke kbri dan a few days later dikirim ke rumah,2,negatif
Mengapa #IndonesiaGelap2025 ? Istilah #KaburAjaDulu harusnya Pemerintah 🇮🇩 introspeksi #migrasipaksa @BivitriS #bivitrisusanti #ciptakanlapagankerja #indonesiagelap #bukaneksportenagakerja #kaburajadulu #highlight @kabarbumipusat #sorotan #beranda #migrasipaksa #jangkauanluas https://t.co/7mnUQ0fFrg,mengapa indonesiagelap istilah kaburajadulu harusnya pemerintah introspeksi migrasipaksa bivitrisusanti ciptakanlapagankerja indonesiagelap bukaneksportenagakerja kaburajadulu highlight sorotan beranda migrasipaksa jangkauanluas,1,neutral
@Gazert_01 @ch_chotimah2 @prabowo @bang_dasco @Dahnilanzar @Gerindra Kok gak #KaburAjaDulu,kok tidak kaburajadulu,2,negatif
MAHASISWA GELAR AKSI INDONESIA GELAP TANDA NEGARA NDASMU SUDAH RUSAK: Kebijakan Prabowo disebut dungu. Mahasiswa juga tuntut Prabowo menangkap dalang pagar laut di Tangerang. #IndonesiaGelap #KaburAjaDulu #PeringatanDarurat Tanda Negara Ndasmu Rusak https://t.co/A45FdP2G70,mahasiswa gelar aksi indonesia gelap tanda negara ndasmu sudah rusak kebijakan prabowo disebut dungu mahasiswa juga tuntut prabowo menangkap dalang pagar laut di tangerang indonesiagelap kaburajadulu peringatandarurat tanda negara ndasmu rusak,2,negatif
#KaburAjaDulu #JiwasrayaGelap #LariMalam https://t.co/Nze8JfuOg4 Wow setelah 7thn 'melindungi' nasabah akhirnya @ojkindonesia mengeluarkan CIU cakep memang permainan. @ojkindonesia @Jiwasraya CC: @prabowo @riekediahp,kaburajadulu jiwasrayagelap larimalam wow setelah tahun melindungi nasabah akhirnya mengeluarkan ciu cakep memang permainan cc,2,negatif
@fulltimelaught ENAK DONG! MAKANYA #KaburAjaDulu !,enak dong makanya kaburajadulu,0,positif
Please hari ini niatku untuk #kaburajadulu semakin kuattttt semenjak kejadian tadi pagi ketika melihat sikap aparat sama masyarakat‍,please hari ini niatku untuk kaburajadulu semakin kuat semenjak kejadian tadi pagi ketika melihat sikap aparat sama masyarakat,2,negatif
#kaburajadulu stop bayar pajak peteng mripate jendrale mikir weteng ra mikir rakyate njerit balesno kakang kawah adi ari ari nini among kaki among seng momong njabat sirnoke,kaburajadulu stop bayar pajak peteng mripate jendrale mikir weteng ra mikir rakyate njerit balesno kakang kawah adi ari ari nini among kaki among seng momong njabat sirnoke,2,negatif
Raja iblis Narsis ikut demo #TamvanArt #KaburAjaDulu #IndonesiaGelap2025 https://t.co/tHoO9ZDYVT,raja iblis narsis ikut demo tamvanart kaburajadulu indonesiagelap,2,negatif
View lain gw di NYC di mana muslim minoritas tapi akses Masjid masih ada dan mudah. Gw malah ngerasa makin seneng main dan nongkrong di Masjid jadi lebih pengen sempet2in solat Jamaah ikut kajian dll. Rasanya happy bgt gitu ngumpul2 dan ketemu2 orang di Masjid #KaburAjaDulu,view lain gue di nyc di mana muslim minoritas tapi akses masjid masih ada dan mudah gue malah merasa makin senang main dan nongkrong di masjid jadi lebih pengin sempetin solat jamaah ikut kajian dll rasanya happy banget begitu ngumpul dan ketemu orang di masjid kaburajadulu,0,positif
Pengen minggat tapi mamak gak mau diajak #KaburAjaDulu,pengin minggat tapi mamak tidak mau diajak kaburajadulu,2,negatif
@KemenperinRI Wah makin banyak diaspora yg berani bersuara lagian ngapain penguasa itu kebakaran jenggot dg #kaburajadulu? Mereka malu ya ternyata bobroknya mereka semakin mendunia.,wah makin banyak diaspora yang berani bersuara lagian mengapai penguasa itu kebakaran jenggot dengan kaburajadulu mereka malu ya ternyata bobroknya mereka semakin mendunia,2,negatif
@ed__san Ahli nujum. Btw kemarin mereka pada tuit #kaburajadulu kaburnya udah sampe mana? Atau cuma omon2 doang??,ahli nujum btw kemarin mereka pada tuit kaburajadulu kaburnya sudah sampai mana atau cuma omon doang,2,negatif
@kemgelapan Kenapa Thaksin Shinawatra dipilih menjadi penasehat Danantara mungkin diharapkan ada chemistry dgn si pembina dan penanggung jawab Danantara karena mereka sama2 praktisi gerakan #KaburAjaDulu,kenapa thaksin shinawatra dipilih menjadi penasehat danantara mungkin diharapkan ada chemistry dengan sih pembina dan penanggung jawab danantara karena mereka sama praktisi gerakan kaburajadulu,1,neutral
@blackshark7890 yok #KaburAjaDulu #KaburAjaDulu,yuk kaburajadulu kaburajadulu,2,negatif
@bumnbersatu @__LOVE_AG4EVER @abu_waras @AdhieMassardi @Andria75777 @BosPurwa @Dennysiregar7 @wongAyoe2021 Lah pak Prabowo juga pernah #KaburAjaDulu sukses di Yordania beliau kembali ke tanah air dan skrng jadi presiden. Skrng ada pejabat2 dan kodok2 ternak Jkdok itu nyinyir thd #KaburAjaDulu. otaknya di dengkul kli https://t.co/70QPoR2T4j,lah pak prabowo juga pernah kaburajadulu sukses di yordania beliau kembali ke tanah air dan sekarang jadi presiden sekarang ada pejabat dan kodok ternak jkdok itu nyinyir thd kaburajadulu otaknya di dengkul kali,2,negatif
Kalau pendidikan dan kesehatan kita aja dianggap 𝗻𝗶𝗰𝗲 𝘁𝗼 𝗵𝗮𝘃𝗲 atau bonus doang mendingan beneran #KaburAjaDulu nggak sih? Hold on ada cara yang lebih doable menurut gue yaitu 𝗚𝗲𝗼 𝗔𝗿𝗯𝗶𝘁𝗿𝗮𝗴𝗲. A.K.A gaji effortlessly dollar hidup effortlessly frugal https://t.co/CpuMG4sPYc,kalau pendidikan dan kesehatan kita saja dianggap atau bonus doang mendingan benaran kaburajadulu tidak sih hold on ada cara yang lebih doable menurut gue yaitu aka gaji effortlessly dollar hidup effortlessly frugal,2,negatif
Semenit sebelum tidur . Eps 3: Mau ikut #KaburAjaDulu ke negara yang ada mie ayam wonogirinya https://t.co/T48abCAOUY,semenit sebelum tidur eps mau ikut kaburajadulu ke negara yang ada mie ayam wonogirinya,2,negatif
Semua jawabannya ada di @wuenschecompany! Follow sekarang buat dapetin info menarik dan tips berguna tentang Jerman! 🇩🇪 #jerman #ausbildung #wuenschecompany #pendidikangratis #KaburAjaDulu https://t.co/Fn4RqaRScY,semua jawabannya ada di follow sekarang buat mendapatkan info menarik dan tips berguna tentang jerman jerman ausbildung wuenschecompany pendidikangratis kaburajadulu,1,neutral
#kaburajadulu sal,kaburajadulu sal,2,negatif
Kalau bisa #KaburAjaDulu gas aja. Di negara ini susah nyari orang bener kadang orang bener pun ga punya pilihan mau ga mau nginjek orang lain karena sistem. Nothing personal emang sistemnya ancur.,kalau bisa kaburajadulu gas saja di negara ini susah mencari orang benar kadang orang benar pun tidak punya pilihan mau tidak mau menginjak orang lain karena sistem nothing personal memang sistemnya hancur,2,negatif
@glamourrebel waduhhh blm apa apa udah diajakin #kaburajadulu,waduh belum apa apa sudah diajakin kaburajadulu,2,negatif
Mantab. Salah satu contoh #KaburAjaDulu .......,mantab salah satu contoh kaburajadulu,2,negatif
@detikcom ketemuan sama gus yakult nih jejangan.. #KaburAjaDulu,ketemuan sama gus yakult nih jejangan kaburajadulu,1,neutral
2020 : #dirumahaja 2025 : #KaburAjaDulu,dirumahaja kaburajadulu,1,neutral
